season,week,celebrity_name,judge_total,judge_share,fan_vote_share,judge_rank,fan_rank,rank_rule_rank,percent_rule_rank,combined_rank_sum,combined_score,eliminated_this_week,final_placement,regime
30,6,Iman Shumpert,40.0,0.10989010989010989,0.0247443912484715,1,9,6,9,10,0.1346345011385814,False,1,bottom2
30,6,Cody Rigsby,36.0,0.0989010989010989,0.1496948437747579,5,3,3,3,8,0.24859594267585677,False,3,bottom2
30,6,Jimmie Allen,38.0,0.1043956043956044,0.1108966678104438,3,4,2,4,7,0.21529227220604819,False,7,bottom2
30,6,Olivia Jade,36.0,0.0989010989010989,0.0608613816984254,5,6,8,6,11,0.1597624805995243,False,8,bottom2
30,6,JoJo Siwa,40.0,0.10989010989010989,0.0334014344648559,1,8,5,7,9,0.14329154435496577,False,2,bottom2
30,6,Kenya Moore,32.0,0.08791208791208792,0.0183310958965449,10,10,10,10,20,0.10624318380863282,True,10,bottom2
30,6,Amanda Kloots,38.0,0.1043956043956044,0.0821542721268645,3,5,3,5,8,0.1865498765224689,False,4,bottom2
30,7,Melora Hardin,38.0,0.1162079510703364,0.0836883716938095,3,5,4,5,8,0.19989632276414587,False,6,bottom2
30,7,"Mike ""The Miz"" Mizanin",32.0,0.09785932721712538,0.0252064531585323,9,9,9,9,18,0.12306578037565769,True,9,bottom2
30,7,Suni Lee,34.0,0.10397553516819572,0.2778551790968832,6,1,2,1,7,0.38183071426507886,False,5,bottom2
30,7,Iman Shumpert,34.0,0.10397553516819572,0.0459291521913246,6,7,8,8,13,0.1499046873595203,False,1,bottom2
30,7,Cody Rigsby,36.0,0.11009174311926606,0.205840179385753,5,2,2,2,7,0.31593192250501906,False,3,bottom2
30,7,Jimmie Allen,38.0,0.1162079510703364,0.1524901554373592,3,3,1,3,6,0.2686981065076956,False,7,bottom2
30,7,Olivia Jade,42.0,0.12844036697247707,0.0340251528037969,1,8,6,7,9,0.16246551977627396,False,8,bottom2
30,7,JoJo Siwa,39.0,0.11926605504587157,0.0619978706099581,2,6,4,6,8,0.18126392565582966,False,2,bottom2
30,7,Amanda Kloots,34.0,0.10397553516819572,0.112967485622583,6,4,7,4,10,0.2169430207907787,False,4,bottom2
30,8,Melora Hardin,42.0,0.13636363636363635,0.0471167995932518,1,7,4,6,8,0.18348043595688815,False,6,bottom2
30,8,Suni Lee,42.0,0.13636363636363635,0.285040027190569,1,1,1,1,2,0.42140366355420533,False,5,bottom2
30,8,Iman Shumpert,35.0,0.11363636363636363,0.0858524063530961,7,5,6,5,12,0.19948876998945975,False,1,bottom2
30,8,Cody Rigsby,38.0,0.12337662337662338,0.2111628457663858,5,2,3,2,7,0.3345394691430092,False,3,bottom2
30,8,Jimmie Allen,32.0,0.1038961038961039,0.0349049836388899,8,8,8,8,16,0.13880108753499382,True,7,bottom2
30,8,Olivia Jade,36.0,0.11688311688311688,0.0636010269157444,6,6,6,7,12,0.1804841437988613,True,8,bottom2
30,8,JoJo Siwa,41.0,0.1331168831168831,0.1158886268673208,4,4,4,4,8,0.2490055099842039,False,2,bottom2
30,8,Amanda Kloots,42.0,0.13636363636363635,0.156433283674742,1,3,2,3,4,0.2927969200383783,False,4,bottom2
30,9,Melora Hardin,36.0,0.1592920353982301,0.0692838084324915,5,6,6,6,11,0.2285758438307216,True,6,bottom2
30,9,Suni Lee,37.5,0.16592920353982302,0.1262433299074973,3,4,4,4,7,0.2921725334473203,True,5,bottom2
30,9,Iman Shumpert,37.5,0.16592920353982302,0.3105084870032935,3,1,1,1,4,0.47643769054311647,False,1,bottom2
30,9,Cody Rigsby,35.5,0.1570796460176991,0.2300303448483522,6,2,5,2,8,0.3871099908660513,False,3,bottom2
30,9,JoJo Siwa,40.0,0.17699115044247787,0.0935233590350072,1,5,3,5,6,0.27051450947748507,False,2,bottom2
30,9,Amanda Kloots,39.5,0.1747787610619469,0.1704106707733582,2,3,2,3,5,0.3451894318353051,False,4,bottom2
30,10,Iman Shumpert,40.0,0.25477707006369427,0.3708924335436651,1,1,1,1,2,0.6256695036073594,False,1,bottom2
30,10,Cody Rigsby,38.0,0.24203821656050956,0.2747638726821303,4,2,3,2,6,0.5168020892426399,False,3,bottom2
30,10,JoJo Siwa,40.0,0.25477707006369427,0.1507936105062107,1,4,2,4,5,0.405570680569905,False,2,bottom2
30,10,Amanda Kloots,39.0,0.2484076433121019,0.2035500832679938,3,3,3,3,6,0.4519577265800957,False,4,bottom2
31,1,Jason Lewis,18.0,0.04712041884816754,0.0029031416103227,15,16,16,15,31,0.05002356045849024,True,16,bottom2
31,1,Cheryl Ladd,21.0,0.0549738219895288,0.0175629832817205,10,10,11,11,20,0.0725368052712493,False,14,bottom2
31,1,Selma Blair,28.0,0.07329842931937172,0.143422305650115,3,3,3,3,6,0.2167207349694867,False,12,bottom2
31,1,Joseph Baena,23.0,0.060209424083769635,0.0320018420285672,9,8,9,8,17,0.09221126611233683,False,11,bottom2
31,1,Trevor Donovan,21.0,0.0549738219895288,0.0237075476701405,10,9,10,10,19,0.07868136965966929,False,6,bottom2
31,1,Daniel Durant,27.0,0.07068062827225131,0.0787118302162171,6,5,5,5,11,0.1493924584884684,False,5,bottom2
31,1,Wayne Brady,29.0,0.07591623036649214,0.2613324795204284,2,1,1,1,3,0.3372487098869205,False,3,bottom2
31,1,Sam Champion,20.0,0.05235602094240838,0.0130109780246269,12,11,12,12,23,0.06536699896703528,False,13,bottom2
31,1,Jessie James Decker,20.0,0.05235602094240838,0.0071405761368789,12,13,14,14,25,0.059496597079287276,False,10,bottom2
31,1,Jordin Sparks,26.0,0.06806282722513089,0.0583111580073794,7,6,6,6,13,0.12637398523251028,False,9,bottom2
31,1,Heidi D'Amelio,24.0,0.06282722513089005,0.0431979683209173,8,7,7,7,15,0.10602519345180736,False,8,bottom2
31,1,Charli D'Amelio,32.0,0.08376963350785341,0.0039188312723345,1,15,8,9,16,0.08768846478018791,False,1,bottom2
31,1,Teresa Giudice,20.0,0.05235602094240838,0.009638769589533,12,12,13,13,24,0.061994790531941374,False,15,bottom2
31,1,Vinny Guadagnino,17.0,0.04450261780104712,0.005289868908365,16,14,15,16,30,0.049792486709412116,False,7,bottom2
31,1,Shangela,28.0,0.07329842931937172,0.1062498572777876,3,4,4,4,7,0.17954828659715932,False,4,bottom2
31,1,Gabby Windey,28.0,0.07329842931937172,0.1935998624846652,3,2,2,2,5,0.2668982918040369,False,2,bottom2
31,2,Cheryl Ladd,21.0,0.050970873786407765,0.0237765744327271,15,9,14,13,24,0.07474744821913487,False,14,bottom2
31,2,Selma Blair,28.0,0.06796116504854369,0.1941635467564617,6,2,2,2,8,0.2621247118050054,False,12,bottom2
31,2,Joseph Baena,24.0,0.05825242718446602,0.0433237432827564,13,7,10,8,20,0.10157617046722242,False,11,bottom2
31,2,Trevor Donovan,30.0,0.07281553398058252,0.0320950184120031,4,8,5,7,12,0.10491055239258562,False,6,bottom2
31,2,Daniel Durant,29.0,0.0703883495145631,0.1065592137652328,5,4,3,4,9,0.17694756327979588,False,5,bottom2
31,2,Wayne Brady,32.0,0.07766990291262135,0.0053052708609554,1,14,9,10,15,0.08297517377357676,False,3,bottom2
31,2,Sam Champion,26.0,0.06310679611650485,0.0176141195651593,11,10,11,11,21,0.08072091568166415,False,13,bottom2
31,2,Jessie James Decker,25.0,0.06067961165048544,0.0130488607151363,12,11,13,14,23,0.07372847236562174,False,10,bottom2
31,2,Jordin Sparks,27.0,0.06553398058252427,0.0789410071388025,9,5,7,5,14,0.14447498772132678,False,9,bottom2
31,2,Heidi D'Amelio,28.0,0.06796116504854369,0.0584809364473905,6,6,5,6,12,0.12644210149593418,False,8,bottom2
31,2,Charli D'Amelio,32.0,0.07766990291262135,0.007161366598237,1,13,7,9,14,0.08483126951085836,False,1,bottom2
31,2,Teresa Giudice,23.0,0.055825242718446605,0.0039302413194475,14,15,15,15,29,0.0597554840378941,True,15,bottom2
31,2,Vinny Guadagnino,27.0,0.06553398058252427,0.0096668337769109,9,12,11,12,21,0.07520081435943517,False,7,bottom2
31,2,Shangela,28.0,0.06796116504854369,0.1438398932293735,6,3,3,3,9,0.21180105827791718,False,4,bottom2
31,2,Gabby Windey,32.0,0.07766990291262135,0.262093373699405,1,1,1,1,2,0.3397632766120263,False,2,bottom2
31,3,Cheryl Ladd,24.0,0.05955334987593052,0.0053262041284971,13,14,14,14,27,0.06487955400442762,True,14,bottom2
31,3,Selma Blair,28.0,0.06947890818858561,0.1949296673896227,9,2,5,2,11,0.2644085755782083,False,12,bottom2
31,3,Joseph Baena,29.0,0.07196029776674938,0.0434946879023266,7,7,8,7,14,0.11545498566907597,False,11,bottom2
31,3,Trevor Donovan,27.0,0.06699751861042183,0.0322216573009082,10,8,10,8,18,0.09921917591133003,False,6,bottom2
31,3,Daniel Durant,31.0,0.07692307692307693,0.1069796696833632,5,4,2,4,9,0.18390274660644013,False,5,bottom2
31,3,Wayne Brady,33.0,0.08188585607940446,0.0071896235537994,1,13,8,10,14,0.08907547963320386,False,3,bottom2
31,3,Sam Champion,25.0,0.062034739454094295,0.0238703908290749,12,9,11,11,21,0.08590513028316919,False,13,bottom2
31,3,Jessie James Decker,26.0,0.06451612903225806,0.0176836204609725,11,10,11,12,21,0.08219974949323056,False,10,bottom2
31,3,Jordin Sparks,29.0,0.07196029776674938,0.079252488543947,7,5,6,5,12,0.15121278631069637,False,9,bottom2
31,3,Heidi D'Amelio,32.0,0.0794044665012407,0.058711687547725,4,6,4,6,10,0.1381161540489657,False,8,bottom2
31,3,Charli D'Amelio,33.0,0.08188585607940446,0.0097049766772521,1,12,7,9,13,0.09159083275665657,False,1,bottom2
31,3,Vinny Guadagnino,23.0,0.05707196029776675,0.0131003482451084,14,11,13,13,25,0.07017230854287515,False,7,bottom2
31,3,Shangela,30.0,0.07444168734491315,0.1444074493536593,6,3,2,3,9,0.21884913669857242,False,4,bottom2
31,3,Gabby Windey,33.0,0.08188585607940446,0.263127528383743,1,1,1,1,2,0.34501338446314744,False,2,bottom2
31,4,Selma Blair,32.0,0.07804878048780488,0.1959734620522814,6,2,2,2,8,0.2740222425400863,False,12,bottom2
31,4,Joseph Baena,28.0,0.06829268292682927,0.0437275899725677,11,7,10,7,18,0.11202027289939698,False,11,bottom2
31,4,Trevor Donovan,28.0,0.06829268292682927,0.0323941953981773,11,8,11,9,19,0.10068687832500657,False,6,bottom2
31,4,Daniel Durant,29.0,0.07073170731707316,0.1075525163399231,9,4,7,4,13,0.17828422365699625,False,5,bottom2
31,4,Wayne Brady,36.0,0.08780487804878048,0.0097569441534839,1,12,7,11,13,0.09756182220226438,False,3,bottom2
31,4,Sam Champion,25.0,0.06097560975609756,0.0072281220070748,13,13,13,13,26,0.06820373176317236,True,13,bottom2
31,4,Jessie James Decker,31.0,0.07560975609756097,0.0239982101952936,8,9,9,10,17,0.09960796629285457,False,10,bottom2
31,4,Jordin Sparks,34.0,0.08292682926829269,0.0796768637847832,4,5,3,5,9,0.16260369305307587,False,9,bottom2
31,4,Heidi D'Amelio,34.0,0.08292682926829269,0.0590260724585427,4,6,5,6,10,0.1419529017268354,False,8,bottom2
31,4,Charli D'Amelio,36.0,0.08780487804878048,0.0131704970006074,1,11,6,8,12,0.10097537504938789,False,1,bottom2
31,4,Vinny Guadagnino,29.0,0.07073170731707316,0.0177783113764233,9,10,11,12,19,0.08851001869349646,False,7,bottom2
31,4,Shangela,32.0,0.07804878048780488,0.1451807114584072,6,3,3,3,9,0.22322949194621206,False,4,bottom2
31,4,Gabby Windey,36.0,0.08780487804878048,0.2645365038024336,1,1,1,1,2,0.3523413818512141,False,2,bottom2
31,5,Selma Blair,40.0,0.08918617614269789,0.197400295472187,4,2,2,2,6,0.2865864716148849,False,12,bottom2
31,5,Joseph Baena,35.0,0.07803790412486064,0.0098279820065103,10,12,12,12,22,0.08786588613137095,True,11,bottom2
31,5,Trevor Donovan,36.0,0.0802675585284281,0.0440459595420564,7,7,7,7,14,0.12431351807048449,False,6,bottom2
31,5,Daniel Durant,33.5,0.07469342251950947,0.1083355791235352,11,4,9,4,15,0.18302900164304467,False,5,bottom2
31,5,Wayne Brady,41.0,0.09141583054626533,0.017907750783962,2,10,5,9,12,0.10932358133022732,False,3,bottom2
31,5,Jessie James Decker,36.0,0.0802675585284281,0.0326300493761651,7,8,9,8,15,0.11289760790459319,False,10,bottom2
31,5,Jordin Sparks,35.5,0.07915273132664437,0.0802569709628208,9,5,7,5,14,0.15940970228946516,False,9,bottom2
31,5,Heidi D'Amelio,39.0,0.08695652173913043,0.0594558264259812,5,6,4,6,11,0.14641234816511162,False,8,bottom2
31,5,Charli D'Amelio,42.0,0.09364548494983277,0.0132663880721864,1,11,5,10,12,0.10691187302201917,False,1,bottom2
31,5,Vinny Guadagnino,31.0,0.06911928651059086,0.0241729351196073,12,9,11,11,21,0.09329222163019817,False,7,bottom2
31,5,Shangela,38.5,0.0858416945373467,0.1462377356537509,6,3,3,3,9,0.2320794301910976,False,4,bottom2
31,5,Gabby Windey,41.0,0.09141583054626533,0.266462527461237,2,1,1,1,3,0.35787835800750234,False,2,bottom2
31,6,Trevor Donovan,34.0,0.09855072463768116,0.0608613816984254,5,6,7,6,11,0.15941210633610656,False,6,bottom2
31,6,Daniel Durant,34.0,0.09855072463768116,0.1496948437747579,5,3,3,3,8,0.24824556841243905,False,5,bottom2
31,6,Wayne Brady,34.0,0.09855072463768116,0.0334014344648559,5,8,8,8,13,0.13195215910253705,False,3,bottom2
31,6,Jessie James Decker,32.0,0.0927536231884058,0.0183310958965449,9,10,10,10,19,0.1110847190849507,True,10,bottom2
31,6,Jordin Sparks,34.0,0.09855072463768116,0.1108966678104438,5,4,5,4,9,0.20944739244812496,False,9,bottom2
31,6,Heidi D'Amelio,36.0,0.10434782608695652,0.0821542721268645,3,5,3,5,8,0.18650209821382102,False,8,bottom2
31,6,Charli D'Amelio,40.0,0.11594202898550725,0.0247443912484715,1,9,6,7,10,0.14068642023397876,False,1,bottom2
31,6,Vinny Guadagnino,28.0,0.08115942028985507,0.0450872204980584,10,7,9,9,17,0.12624664078791348,False,7,bottom2
31,6,Shangela,36.0,0.10434782608695652,0.2020669033180707,3,2,2,2,5,0.30641472940502723,False,4,bottom2
31,6,Gabby Windey,37.0,0.1072463768115942,0.2727617891635065,2,1,1,1,3,0.38000816597510073,False,2,bottom2
31,7,Trevor Donovan,39.0,0.11981566820276497,0.0340251528037969,1,8,5,8,9,0.15384082100656188,False,6,bottom2
31,7,Daniel Durant,36.5,0.11213517665130568,0.1524901554373592,4,3,2,3,7,0.2646253320886649,False,5,bottom2
31,7,Wayne Brady,38.0,0.11674347158218126,0.0619978706099581,3,6,5,6,9,0.17874134219213936,False,3,bottom2
31,7,Jordin Sparks,34.5,0.10599078341013825,0.0252064531585323,8,9,9,9,17,0.13119723656867055,True,9,bottom2
31,7,Heidi D'Amelio,35.0,0.10752688172043011,0.112967485622583,7,4,7,4,11,0.22049436734301311,False,8,bottom2
31,7,Charli D'Amelio,39.0,0.11981566820276497,0.0459291521913246,1,7,4,7,8,0.16574482039408958,False,1,bottom2
31,7,Vinny Guadagnino,31.5,0.0967741935483871,0.0836883716938095,9,5,8,5,14,0.1804625652421966,False,7,bottom2
31,7,Shangela,36.5,0.11213517665130568,0.205840179385753,4,2,1,2,6,0.3179753560370587,False,4,bottom2
31,7,Gabby Windey,35.5,0.10906298003072197,0.2778551790968832,6,1,2,1,7,0.38691815912760513,False,2,bottom2
31,8,Trevor Donovan,39.0,0.12420382165605096,0.1158886268673207,5,4,6,4,9,0.24009244852337164,False,6,bottom2
31,8,Daniel Durant,39.0,0.12420382165605096,0.156433283674742,5,3,4,3,8,0.28063710533079295,False,5,bottom2
31,8,Wayne Brady,45.0,0.14331210191082802,0.0471167995932518,1,7,4,6,8,0.19042890150407982,False,3,bottom2
31,8,Heidi D'Amelio,35.0,0.11146496815286625,0.0349049836388899,7,8,8,8,15,0.14636995179175616,True,8,bottom2
31,8,Charli D'Amelio,45.0,0.14331210191082802,0.0858524063530961,1,5,3,5,6,0.22916450826392412,False,1,bottom2
31,8,Vinny Guadagnino,29.0,0.09235668789808917,0.0636010269157444,8,6,7,7,14,0.15595771481383358,True,7,bottom2
31,8,Shangela,42.0,0.1337579617834395,0.2111628457663858,3,2,1,2,5,0.3449208075498253,False,4,bottom2
31,8,Gabby Windey,40.0,0.12738853503184713,0.285040027190569,4,1,1,1,5,0.4124285622224161,False,2,bottom2
31,9,Trevor Donovan,32.5,0.14772727272727273,0.0692838084324915,6,6,6,6,12,0.21701108115976425,True,6,bottom2
31,9,Daniel Durant,34.5,0.15681818181818183,0.1704106707733582,5,3,5,3,8,0.32722885259154,True,5,bottom2
31,9,Wayne Brady,36.5,0.16590909090909092,0.1262433299074973,3,4,4,4,7,0.2921524208165882,False,3,bottom2
31,9,Charli D'Amelio,40.0,0.18181818181818182,0.0935233590350072,1,5,3,5,6,0.275341540853189,False,1,bottom2
31,9,Shangela,36.5,0.16590909090909092,0.2300303448483522,3,2,2,2,5,0.3959394357574431,False,4,bottom2
31,9,Gabby Windey,40.0,0.18181818181818182,0.3105084870032935,1,1,1,1,2,0.4923266688214753,False,2,bottom2
31,10,Wayne Brady,38.0,0.24358974358974358,0.2035500832679938,3,3,4,3,6,0.44713982685773734,False,3,bottom2
31,10,Charli D'Amelio,40.0,0.2564102564102564,0.1507936105062107,1,4,2,4,5,0.4072038669164671,False,1,bottom2
31,10,Shangela,38.0,0.24358974358974358,0.2747638726821303,3,2,2,2,5,0.5183536162718739,False,4,bottom2
31,10,Gabby Windey,40.0,0.2564102564102564,0.3708924335436651,1,1,1,1,2,0.6273026899539215,False,2,bottom2
32,1,Jamie Lynn Spears,15.0,0.06493506493506493,0.0238703908290749,9,9,10,10,18,0.08880545576413983,False,13,bottom2
32,1,Mira Sorvino,17.0,0.0735930735930736,0.058711687547725,7,6,6,6,13,0.1323047611407986,False,10,bottom2
32,1,Barry Williams,16.0,0.06926406926406926,0.0434946879023266,8,7,8,7,15,0.11275875716639586,False,7,bottom2
32,1,Alyson Hannigan,13.0,0.05627705627705628,0.0176836204609725,11,10,11,11,21,0.07396067673802878,False,5,bottom2
32,1,Xochitl Gomez,18.0,0.07792207792207792,0.079252488543947,5,5,5,5,10,0.1571745664660249,False,1,bottom2
32,1,Adrian Peterson,18.0,0.07792207792207792,0.1069796696833632,5,4,4,4,9,0.18490174760544112,False,11,bottom2
32,1,Matt Walsh,12.0,0.05194805194805195,0.0053262041284971,12,14,14,14,26,0.057274256076549054,True,14,bottom2
32,1,Tyson Beckford,12.0,0.05194805194805195,0.0131003482451084,12,11,12,12,23,0.06504840019316036,False,12,bottom2
32,1,Jason Mraz,21.0,0.09090909090909091,0.2631275283837429,2,1,1,1,3,0.3540366192928338,False,2,bottom2
32,1,Lele Pons,19.0,0.08225108225108226,0.1444074493536593,4,3,3,3,7,0.22665853160474153,False,8,bottom2
32,1,Harry Jowsey,12.0,0.05194805194805195,0.0097049766772521,12,12,13,13,24,0.06165302862530405,False,6,bottom2
32,1,Mauricio Umansky,15.0,0.06493506493506493,0.0322216573009082,9,8,9,9,17,0.09715672223597313,False,9,bottom2
32,1,Charity Lawson,22.0,0.09523809523809523,0.0071896235537994,1,13,7,8,14,0.10242771879189463,False,4,bottom2
32,1,Ariana Madix,21.0,0.09090909090909091,0.1949296673896226,2,2,2,2,4,0.2858387582987135,False,3,bottom2
32,2,Jamie Lynn Spears,16.0,0.06722689075630252,0.0072281220070748,9,13,13,13,22,0.07445501276337732,True,13,bottom2
32,2,Mira Sorvino,18.0,0.07563025210084033,0.0796768637847832,7,5,4,5,12,0.15530711588562351,False,10,bottom2
32,2,Barry Williams,15.0,0.06302521008403361,0.0590260724585427,10,6,9,6,16,0.12205128254257631,False,7,bottom2
32,2,Alyson Hannigan,19.0,0.07983193277310924,0.0323941953981773,6,8,6,7,14,0.11222612817128653,False,5,bottom2
32,2,Xochitl Gomez,24.0,0.10084033613445378,0.0097569441534839,1,12,5,8,13,0.11059728028793768,False,1,bottom2
32,2,Adrian Peterson,15.0,0.06302521008403361,0.1075525163399231,10,4,6,4,14,0.17057772642395672,False,11,bottom2
32,2,Tyson Beckford,18.0,0.07563025210084033,0.0239982101952936,7,9,9,10,16,0.09962846229613392,False,12,bottom2
32,2,Jason Mraz,24.0,0.10084033613445378,0.2645365038024337,1,1,1,1,2,0.3653768399368875,False,2,bottom2
32,2,Lele Pons,21.0,0.08823529411764706,0.1451807114584073,3,3,2,3,6,0.23341600557605435,False,8,bottom2
32,2,Harry Jowsey,15.0,0.06302521008403361,0.0177783113764233,10,10,11,12,20,0.08080352146045691,False,6,bottom2
32,2,Mauricio Umansky,12.0,0.05042016806722689,0.0437275899725677,13,7,11,11,20,0.09414775803979458,False,9,bottom2
32,2,Charity Lawson,21.0,0.08823529411764706,0.0131704970006074,3,11,6,9,14,0.10140579111825446,False,4,bottom2
32,2,Ariana Madix,20.0,0.08403361344537816,0.1959734620522814,5,2,3,2,7,0.2800070754976596,False,3,bottom2
32,3,Mira Sorvino,26.0,0.0804953560371517,0.1083355791235352,6,4,3,4,10,0.18883093516068689,False,10,bottom2
32,3,Barry Williams,25.0,0.07739938080495357,0.0802569709628208,7,5,4,5,12,0.15765635176777437,False,7,bottom2
32,3,Alyson Hannigan,24.0,0.07430340557275542,0.0440459595420564,8,7,9,9,15,0.11834936511481181,False,5,bottom2
32,3,Xochitl Gomez,32.0,0.09907120743034056,0.017907750783962,3,10,7,10,13,0.11697895821430257,False,1,bottom2
32,3,Adrian Peterson,22.0,0.06811145510835913,0.1462377356537509,11,3,8,3,14,0.21434919076211,False,11,bottom2
32,3,Tyson Beckford,20.0,0.06191950464396285,0.0098279820065103,12,12,12,12,24,0.07174748665047315,True,12,bottom2
32,3,Jason Mraz,34.0,0.10526315789473684,0.0132663880721864,1,11,4,8,12,0.11852954596692324,False,2,bottom2
32,3,Lele Pons,27.0,0.08359133126934984,0.197400295472187,5,2,2,2,7,0.2809916267415368,False,8,bottom2
32,3,Harry Jowsey,24.0,0.07430340557275542,0.0326300493761651,8,8,10,11,16,0.10693345494892051,False,6,bottom2
32,3,Mauricio Umansky,23.0,0.07120743034055728,0.0594558264259812,10,6,10,6,16,0.13066325676653848,False,9,bottom2
32,3,Charity Lawson,32.0,0.09907120743034056,0.0241729351196073,3,9,4,7,12,0.12324414254994787,False,4,bottom2
32,3,Ariana Madix,34.0,0.10526315789473684,0.266462527461237,1,1,1,1,2,0.37172568535597383,False,3,bottom2
32,4,Mira Sorvino,21.0,0.0875,0.1476892226767737,6,3,3,3,9,0.2351892226767737,False,10,bottom2
32,4,Barry Williams,18.0,0.075,0.1094108671572735,10,4,8,4,14,0.1844108671572735,False,7,bottom2
32,4,Alyson Hannigan,18.0,0.075,0.0600459570110494,10,6,10,6,16,0.1350459570110494,False,5,bottom2
32,4,Xochitl Gomez,27.0,0.1125,0.018085494700457,1,10,4,9,11,0.130585494700457,False,1,bottom2
32,4,Adrian Peterson,21.0,0.0875,0.0133980640041412,6,11,11,11,17,0.1008980640041412,True,11,bottom2
32,4,Jason Mraz,24.0,0.1,0.024412864310781,3,9,6,10,12,0.12441286431078101,False,2,bottom2
32,4,Lele Pons,22.0,0.09166666666666666,0.1993595980142966,5,2,2,2,7,0.29102626468096326,False,8,bottom2
32,4,Harry Jowsey,21.0,0.0875,0.0444831390320566,6,7,7,8,13,0.1319831390320566,False,6,bottom2
32,4,Mauricio Umansky,19.0,0.07916666666666666,0.0810535639306952,9,5,8,5,14,0.16022023059736185,False,9,bottom2
